score,video_id,title,channel_title,published_at,viewCount,likeCount,commentCount,description
287.38988250611385,nYUBOMC41wI,세븐일레븐 신상 과자 부부 먹방😋 #먹방 #mukbang #과자 #신상 #편의점 #간식 #디저트 #세븐일레븐 #커플 #연애 #사랑 #결혼 #신혼부부 #먹방브이로그 #커플브이로그,먹방탐험대 Mukbbang,2026-01-05 09:31:24+00:00,2178,10,0,
286.40616976327686,_G1VpLoHUSQ,요즘 유행하는 #아이스귤 만들기 ☺️,양하우스,2025-12-24 11:26:34+00:00,1976,22,0,
282.5252986009204,_wYrxNkmG60,두쫀쿠🍪 #두쫀쿠 #두바이쫀득쿠키 #쿠키 #핫플 #핫템 #dessert #디저트 #서울맛집 #강남맛집,퇴또녀,2026-01-04 10:38:36+00:00,2455,11,0,
281.32289182975313,tMW6EIAzHHI,베이컨 말고 오리🦆 요즘 핫한 원팬 로제파스타 만들기! 5無 싸먹는 오리슬라이스 #cooking #오늘도요리 #food,농업회사법인 (주)주원산오리,2026-01-02 08:15:06+00:00,2153,12,4,"요즘 핫한 원팬파스타, 베이컨 대신 오리로 더 가볍게 만들어봤어요 ✨ ✓ 아질산나트륨 등 5無 제품 ✓ 우리 가족 건강르 생각하면?"
276.1167314073591,1McrDPvV6lg,요즘 유행하는 감태페스토 그리고 면요리(feat.이나니와면),요초핑,2026-01-04 10:05:41+00:00,614,5,2,recipe #cooking #레시피 #감태페스토 #감태요리 #감태 #김요리 #김 #koreanfood #japanesefood #면요리 #감태페스토 면요리.
272.82417973544506,LvX1ymqeJOw,#두바이 #두바이쫀득쿠키 #맛집 #트렌드 #유행,지스스,2025-12-25 07:54:49+00:00,4592,23,4,요즘 핫한 두바이 쫀득쿠키 왜이렇게 유명한지 먹어봤는데요 이건~너무 중독적이잖아 식감도 좋은데 달지않고 쫀득하고 고소하고~ ...
265.0477199610094,qQYIzHNk28s,구독!!!!!!!!!!!!!!!!!#오렌지소르베#소르베#편의점신상#먹방#ASMR,연댕댕 ,2026-01-04 01:40:28+00:00,1330,7,4,
261.67992896159694,bhLswVbLgXQ,Cu편의점 신상 12월10일부터~모음집~ #편의점신상간편식 #편의점신상도시락 #Cu편의점신상모음집,존맛맨,2025-12-14 06:35:37+00:00,4864,37,2,
259.4875700104467,uCWQkujXHYI,요즘 핫한 두바이쫀득쿠키 먹어본 후기 💚 (신도림 데이라이트) #두쫀쿠 #두바이쫀득쿠키 #두바이,경이로움,2025-12-27 07:11:40+00:00,2128,10,9,
256.32515421014364,kYS6MbnU6xk,요즘 유행 #먹방브이로그 #cheese #떡볶이,름먹,2025-12-30 10:33:43+00:00,946,9,1,
250.7806593957745,iuIacC-siE0,요즘 유행 두바이~쫀득초코볼! 다시 먹어봄. gs25편의점! #shorts #convenience #dessert #편의점 #디저트 #추천 #리뷰 #두바이 #korean,조윤삼choyoonsam,2026-01-02 13:30:53+00:00,2374,12,0,요즘 유행 두바이~ 쫀득초코볼! 다시 먹어봄. gs25편의점! #shorts #convenience #dessert #편의점 #디저트 #추천 #리뷰 #두바이 ...
250.33944078197067,0T8a0acbw7A,술집에서 이거 가능? #노크 #인계동 #인계동맛집 #수원맛집 #수원핫플 #수원데이트 #수원술집 #인계동데이트 #수원여행 #수원가볼만한곳 #수원시 #룸술집 #곱도리탕 #곱도리탕먹방,먹미미 muck_mimi,2025-12-25 13:32:47+00:00,4698,20,1,
249.68946130739724,wt4HGJ45KJ4,요즘유행하는랜덤스쿱이에요제가 확실히 이해시켜드릴께요😘#럭키스쿱 #소소한행복 #예쁨플러스,예쁨플러스,2025-12-17 12:50:23+00:00,2230,21,1,
249.17363486050178,6N4-vmjyHl4,요즘 그렇게 핫하다던 두바이 쫀득쿠키…드디어 먹어봄 🤎쫀득함 실화냐… 한 입에 반함🫶#두바이쫀득쿠키 #쫀득쿠키 #쿠키먹방 #디저트먹방#먹방 #디저트추천 #요즘유행 #핫한디저트,🌷요니🌷,2025-12-23 08:00:46+00:00,1344,14,0,
245.72712659117576,6FzyPcE9Mp0,요즘 인기라면서요? 두바이쫀득쿠키 #shorts,치즈밍 일상여행,2026-01-05 11:53:12+00:00,1597,5,3,요즘 인기라면서요? 두바이쫀득쿠키 요즘 핫한 두바이쫀득쿠키 드디어 먹어봤어요! 겉은 떡처럼 쫜득~ 한 입 베어 물면 카다이프가 ...
244.36007353500017,HvVrknhURdc,떡볶이 먹고가세요 #광주 #광주맛집 #광주맛집추천 #광주핫플 #상무지구 #상무지구맛집 #상무지구핫플 #쌍촌동 #쌍촌동맛집 #쌍촌동핫플 #상무나이트 #shorts,광주사는 둘리TV,2025-12-13 08:47:19+00:00,1604,17,0,
243.75489998213527,CFp5jScIfec,요즘 핫한 신상 과자 [빵부장 말차빵] 내돈내산 솔직후기💭,해빵이,2025-12-26 10:25:39+00:00,6762,0,0,
243.28818310452505,YyAJKHaip_Q,요즘 핫한 라티아오 집에서 단 5분 만에 만들어버림🔥,순수한집,2025-12-31 04:31:36+00:00,1599,13,0,"요즘 핫한 라티아오를 집에서 단 5분 만에 만들어버림   ""불닭맛 곤약쫀득이""로 만들면 칼로리는 가볍고, 맛은 더 진하고, 식감은 ..."
241.6918877550301,VfGgQ1ZSXW4,이게 요즘 유행하는 두쫀쿠❓️우연히 본 웨이팅줄에 나도 서봤다🤭 #두바이쫀득쿠키 #shorts,분당곰수니,2026-01-06 07:39:36+00:00,1117,7,0,
237.42550146941875,oT42LVQi7lY,피자스쿨🍕/오지치즈포테이토/피자먹방/요즘 핫한 피자 어디..❤️‍🔥 #shorts #pizza,우람한남자,2025-12-17 11:56:21+00:00,1601,14,2,피자먹방 #피자스쿨 #오지치즈포테이토 #야식 #야식추천 #배달 #배달음식 #브이로그 #집밥브이로그.
234.43032210834053,gYNX1U0-LDw,"대구 유일, 9천원에 칼국수+닭강정+떡볶이 주는 곳#더핫플_화원 #교동닭칼국수 #대구칼국수맛집 #달성군맛집",더 핫플TV,2025-12-29 07:58:17+00:00,3806,13,0,
234.2533484347483,gXzLKY0sPM8,요즘 핫한 두바이쫀득쿠키? 저는 이게 더 맛있었어요 #오곡강정#내돈내산,용산지니언니,2025-12-31 15:06:03+00:00,478,5,0,"지인 추천으로 맛본 오곡 강정이 맛도 좋고, 판매 수익금 전액이 발달장애인 복지에 사용된다고 하여 추천합니다. 동문엔터프라이즈 ..."
231.83610068626615,WMNMhjTVYWY,쿠키 하나에 만원? 요즘 난리 난 두바이 쫀득 쿠키 실체,슈잇츄,2026-01-02 13:56:05+00:00,2908,4,3,두바이 #두바이쫀득쿠키 #두바이초콜릿 #먹방 #디저트 #shorts.
231.01819524766643,Z83h4K6-hmc,편신~대한명인 어묵탕이야~ #편의점신상간편식 #편의점신상리뷰 #대한명인어묵탕,존맛맨,2025-12-14 02:41:53+00:00,4497,25,6,
228.81496937392694,g0e-rSoBfyo,요즘 핫한 그 초코바게트..🤎🤎,susu.homediary,2025-12-19 05:24:58+00:00,1726,14,2,
227.6574156291689,fXVErDMY8IQ,"양산 3,000평대 요즘 핫한 캠핑장 #양산맛집 #양산맛집추천 #캠핑장추천 #글램핑장 #애견동반여행 #애견놀이터",킹콩맨,2026-01-03 13:53:57+00:00,1837,6,3,
226.19822632336383,Xw_FlYuUMhU,요즘 유행한다는 생크림 김치 볶음밥 #홈쿡 #생크림볶음밥 #김치볶음밥,또먹지,2025-12-14 09:48:04+00:00,6626,28,1,"요즘 SNS에서 유행한다는 생크림 김치볶음밥 저도 드디어 해봤어요     저는 햄 써는 거부터 시작했어요. 고소하게 먼저 볶아주고, ..."
221.21703267577897,g09hQmM3YHY,요즘 가장 핫한 노형 트리플 족발맛집,제주먹스타푸팩,2026-01-03 05:39:42+00:00,1562,8,1,
220.05005624557762,f4_WgGls9Yo,결국 여기까지 가버린 CU 신상 두바이 디저트 근황...,눙찌야 어디가?,2025-12-24 13:21:20+00:00,1523,11,2,어떠한 경지에 다다른 요즘 CU 편의점 디저트 근황.. 품절대란 두바이 마카롱 때문에 또 cu 들렀다 없어서 집어온 두바이 수건케이크 ...
219.65601467501887,GszTwM6hw7M,요즘 핫한 두쫀쿠 #원주카페 #페페스튜디오 #두쫀쿠,행복한미짱이💜,2026-01-05 13:44:22+00:00,1769,5,0,
215.6784296558601,cfknASDLNAU,명지국제신도시에서 요즘 제일 핫한 가성비 끝판왕 뷔페 #투가이즈 #명지맛집,맨땅에 명지부부,2026-01-05 00:17:33+00:00,318,2,1,
215.24182459047935,UV8yhqHOCn8,"한국 디저트, 세계로 수출 중 #한국디저트 #K디저트 #디저트유래 #빙수 #크로플 #두바이쫀득쿠키 #호기심한칸",호기심한칸,2025-12-16 11:01:01+00:00,1842,15,1,"한국에서 시작한 디저트들, 지금은 해외에서 따로 이름 붙여 팔립니다. 빙수, 크로플, 전통 디저트까지 어느새 K-디저트가 됐죠 ..."
215.21431244588538,Ze7vBMfYl0I,요즘 핫한 두쫀볼!? 단면 보고 가실게요🐽 #cafevlog #군산카페 #쏠티썰티 #두바이쫀득쿠키 #두쫀볼 #dessert #food #유행 #군산여행 #카페,쏠티썰티 SalTy ThirTy,2025-12-29 13:59:31+00:00,2522,10,3,
215.20315140575119,Y_qApKTCZ0o,"🍛요즘 유행하는 사프란리조또 (feat. 금태, 가리비) 핵심비법까지! #recipe #cooking #생활꿀팁 #food #제철요리 #먹방",요초핑,2025-12-14 14:39:29+00:00,488,5,0,간단히 만드는 사프란 리조또 ❤️ *재료 Ingredients 사프란 1꼬집 Saffron 1pinch 물 700g Water 700g 치킨스톡 15g(1T) 가리비 ...
212.1150940049901,GKw01e1xEEQ,한의사가 도전하는 요즘 핫한 리듬게임 한약재 ver.,김가은 한의사의 오늘치유,2025-12-19 10:00:28+00:00,4559,22,0,
211.2804590418525,XhyYCPMZSi8,태어나서 처음 보는 🥟편의점 신상🥟,푸드의 먹스타그램,2025-12-18 06:18:38+00:00,3058,19,2,"이런 편의점 신상은 처음 봐요..! 비비고만두가 통으로 들어간 김밥..     종류는 왕교자,김치교자 2가지인데 하나도 빠짐 없이 만두가 ..."
208.2048401048806,GaOL2tjD6yc,요즘 유행하는 왁스코팅 꿀벌집에 발라봤습니다,내집다오,2025-12-16 14:04:02+00:00,2309,18,0,shorts #asmr #aiasmr #aishorts #asmrsounds #asmrvideo #먹방 #왁스 #벌꿀.
206.73510473938563,AVv-6Uc0aMs,#깔롱쟁이 #일상 #요즘 #유행 #챌린지 #동생들이랑 #또 #해보기 #할수록 #웃기다,깔롱쟁이 ,2025-12-29 13:17:31+00:00,2191,12,0,
206.53241788508004,1wGMiYRR_4o,맥도날드 신상 한정판매 트러플 매윤맛 실화#맥도날드#먹방#버거맛집,해피누나먹방,2025-12-30 22:27:03+00:00,1524,10,0,맥도날드 크리스마스 신상 먹방 리뷰 ✔️ 크리스마스트러플치즈버거 ✔️ 크리스마스 핫트러플치즈버거   트러플 향 가득한 치즈에 ...
206.51933354467397,i_9ww6OlE1Y,가고시마 센베로 4곳 총정리 | 1만원 술 투어 #일본여행 #japantravel,여행하는써니,2026-01-04 10:01:12+00:00,1998,5,0,일본 가고시마에서 요즘 핫한 센베로(千ベロ) 투어 1000엔(약 만원)으로 술 + 안주가 나오는 미친 가성비 코스 오늘은 야키토리 ...
203.79558533173693,V_r8NNcLiXU,gs25 신상 쿠냥이 딸기모찌 팬케이크 편의점 디저트 추천 #gs25 #신상리뷰,리뷰하는개미,2025-12-28 11:20:55+00:00,3038,11,1,"GS25 신상 쿠냥이의 딸기모찌 팬케이크가 나왔어요. 딸기잼과 크림이 들어간 팬케이크 타입 디저트이고, 빵은 부드럽고 촉촉한 편 ..."
203.7177186455322,0PpAdz4zhnw,CU편의점 압도적김치볶음참치김밥! #food#foodie#foodshorts#편의점신상#CU편의점김밥#압도적김치볶음참치김밥#CU편의점압도적김치볶음참치김밥#CU편의점식사대용추천#신상,야미꼬,2026-01-05 06:07:05+00:00,2317,0,0,압도적김치볶음참치김밥 CU편의점신상김밥❤️ 가격은 3500원 ✓영양정보 총 내용량 255g 450kcal 나트륨 1590 mg 80% ...
203.364623146384,Fz1ElOsfN4c,요즘 핫한 화덕 치즈브레드로 퀘사디아 만들기🧀,쩡스키친J's Kitchen,2025-12-21 02:00:30+00:00,1470,12,0,겉바속촉 치즈 폭발  소고기 육즙까지… 흑백요리사 히든천재셰프의 요즘 핫한 화덕 치즈브레드 퀘사디아를 만들어봤어요. 저장해 ...
202.7945112236977,1ak82Q5C5nQ,요즘 유행하는 두바이 쫀득쿠키 먹어봤어용(두바이초코케이크+말차초코송이)💚,룬 lune,2025-12-15 10:55:56+00:00,1253,11,0,
202.34725142255067,o3EZB3zG1Gw,GS25편의점 신상 미쯔요거트? #먹방,Tungsile 퉁실이,2025-12-28 06:30:52+00:00,3055,12,0,
201.12380742663163,zt_Bd3KJHXQ,카다이프가 들어간 초콜릿!!?!? GS25편의점 신상 초콜릿먹방 #편의점신상 #gs25 #편의점간식 #간식리뷰 #먹방,라우미 LAUMI,2026-01-02 14:55:01+00:00,2957,0,2,
200.73370208922344,t-1XYYL85Wg,줄서는맛집 신시핫플에 MZ들의 생파⁉️🤣 찐친만 가능ㅋㅋ #안주맛집 #핫플 #생파,루비아 전주맛집💕 전국맛집💕,2025-12-20 23:02:58+00:00,3053,12,6,
197.12718568430793,v_s6SWJzCmc,요즘 이게 유행🍫세븐일레븐 카다이프 쫀득볼! #shorts #convenience #dessert #편의점 #추천 #리뷰 #korean #eleven,조윤삼choyoonsam,2026-01-05 14:20:04+00:00,1296,5,0,요즘 이게 유행  세븐일레븐 카다이프 쫀득볼! #shorts #convenience #dessert #편의점 #추천 #리뷰 #korean #eleven.
196.71383250157226,wg9PeAoX1F8,요즘 일본에서 유행중인 요거트와 빠다코코넛 조합 ✨ #ヨーグルト #치즈케이크 #일본여행,하코 ハコ,2025-12-19 08:44:53+00:00,3582,19,0,
192.91648519203608,gRQ8zdTnhrc,요즘 유행하는 한 입 케이크로 연말파티하기,지슈크림빵Kerrybean,2025-12-14 16:28:37+00:00,1988,13,2,
191.9953613893888,YuIEx2JFfuY,요즘 유행하는 말차라떼 만들기,반이짝이 1분 레시피,2026-01-02 09:58:37+00:00,663,4,1,[광고] 말차라떼 만들기 레시피는 블로그에서 함께하시고 https://m.blog.naver.com/firehouse79/223982831702 오설록 말차는 ...
189.97119189695402,cgWmUSjAJxk,사리곰탕리조또? #자취요리 #요즘유행#사리곰탕#리조또#Korea food,오늘그냥먹음,2025-12-25 06:37:08+00:00,1401,8,2,사리곰탕리조또 재료 사리곰탕면 체다치즈 우유250ml 밥 모짜렐라치즈 쫌 더 촉촉하게 드시고싶으시면 우유를 더 추가해주세요!
189.5677736859651,D0NOP33Fk8I,요즘 유행인 두쫀쿠한번 만들어보세요! #가성비 #떡 #두쫀쿠 #꿀템 #생활용품 #두바이쫀득쿠키 #쌀 #떡제조기,씽크홈,2026-01-05 10:18:56+00:00,1516,3,1,쿠팡에 들어가셔서 '떡제조기' 검색하시면됩니다 일상생활에 필요한 생활용품 및 저렴한 가성비있는 제품을 소개하는 채널입니다 ...
189.3620615367711,wbWqGpAOS6s,요즘 핫한 퐁듀 멜팅 머그잔 #홈카페,살림에몽,2025-12-23 09:01:29+00:00,2422,13,1,"집에서도 카페처럼 즐기는 퐁듀 멜팅 머그잔✨ 초 하나만 켜주면 초콜릿이 천천히 녹아서 딸기, 마시멜로, 과일 찍어 먹기 딱 좋아요."
188.7531057278157,Hon6Uk_DiZE,"요즘 난리 난 두바이쫀득쿠키, 케이크로 변신",데일리밍낙(Daily.Minnak),2025-12-29 13:48:20+00:00,2022,10,0,"요즘 난리 난 두바이쫀득쿠키, 케이크로 변신 요즘 핫한 두바이 디저트 직접 만들어봤어요 만드는 방법 자세하게 담아봤고, 소소한 ..."
187.08104853432607,j4V2M1YNDpU,바삭+바닐라=정답💯 꼬깔콘 바닐라밀크맛🤍 #신상 #먹방 #asmr #eating #snacks #바닐라 #설레임 #mukbang #sweet #tws  #추천  #투어스,먹보,2025-12-15 08:50:11+00:00,1926,10,4,바삭함 위에 바닐라 한 스푼… 오 늘 간식은 무조건 이거     꼬깔콘 특유의 바삭함과 바닐라+밀크 조합… 의외로 정말 잘 어울려요!
183.72183856804224,NGY_tMeg3Hw,두쫀쿠가 뭐라고 진짜 하,청주짐네스틱 스쿨,2026-01-05 05:36:14+00:00,1479,4,0,두쫀쿠 #두바이쫀득쿠키 #요즘유행디저트 윤아가 만들어줘서 생각없이 먹어봤다가 눈이 번쩍 ㅋㅋㅋㅋㅋ 엄청 잘만들었네 ㅋㅋㅋㅋ ...
181.92804641711697,bBZIBiv0k2Q,#shots #신상리뷰 롯데리아 침착맨 신상 통다리크리스피버거 2종 낋여옴 #먹방,김마리는김말이,2026-01-06 06:45:41+00:00,1640,0,1,
179.0568157022964,VrC-tpCAeEI,요즘 핫한 두쫀쿠 먹어봤댜! #두바이쫀득쿠키 #두쫀쿠 #쇼츠 #일상 #후기,하양즈TV,2026-01-06 08:16:26+00:00,1254,3,0,sns에서 핫한 두바이 쫀득 쿠키를 먹어봤습니다.
177.6828199975379,HdDnfxP1NXk,요즘 핫한 가브리살 보쌈 #박만배아리랑보쌈 이잠실새내에 오픈했는데요‼️,코냐코냐,2026-01-03 16:07:56+00:00,1630,5,0,영롱한 #가브리살보쌈 비주얼이 거기에 통영에서 직송된 싱싱한 생굴까지 더해주면 너무 맛있는 보쌈이 완성 거기에 ...
177.25218689072483,t1y7Ul5PlF0,💓요즘 핫한 이디야 딸기쏙쏙 모찌떡💓,진어스 ,2025-12-13 09:05:01+00:00,1673,11,1,모찌 #이디야 #shorts #딸기쏙쏙모찌떡 #딸기 #이디야커피 #카페 #이디야간식 #간식 #간식추천 #먹방 #asmr #진어스 #리뷰 ...
174.99655013318974,m3c0su2J37Q,#두바이쫀득쿠키 요즘 핫한 간식 #직장인 주말에도 먹는다 #shorts,배Pro,2025-12-27 13:13:36+00:00,1271,8,0,
174.62355230494518,gHiKM5Onvfk,25 12 23#퍼프룸#연말감성 #브런치#일상#크리스마스#송년회#핫플#서울가볼만한곳#맛집#food#청담맛집,joanne,2025-12-23 12:40:01+00:00,646,4,1,
174.2062962905777,lu6LPqJImXA,반응 미쳤다는 이마트24 초코 카다이프 모찌,유현준,2025-12-25 02:49:50+00:00,1190,5,3,"쫀득~한 찹쌀 모찌에 꾸덕한 초코 코팅, 빠작빠작한 카다이프와 피스타치오 크림까지.. 이마트24가 두쫀쿠 유행 점령하려고 작정 ..."
172.9685203613583,nXkfBLFyE5M,요즘 카페에서 핫한 두바이쫀득쿠키 #두바이쫀득쿠키,꼼뚜데이,2025-12-17 09:06:59+00:00,1849,12,0,요즘 없어서 못 먹는다는 두바이쫀득쿠키. 카다이프면을 바삭하게 굽고 피스타치오 스프레드를 더해 식감이랑 고소함을 살렸어요~ 한 ...
172.8672101985705,YCJ_w0X6alk,요즘 유행하는 가성비 두쫀쿠 추천 (마지막에 정보 나옴) 두바이 싫어하는데 이건 먹을만 함,짱9(짱구),2025-12-31 09:01:52+00:00,1352,5,2,
171.56051092390175,nZHttmJTv74,요즘 핫한 꽈배기 역대급 꿀조합,꿀꿀이 간식,2026-01-02 02:57:08+00:00,1610,5,1,요즘 정말 핫한 한입 꽈배기 알고 계신가요? 3가지의 종류가 있는데 아이스크림이랑 같이 먹으면 정말 맛있습니다! 꼭 한 번 드셔 ...
170.19079558861557,aJxAC26N6F0,요즘 유행이라는 치즈케이크 #cheesecake #チーズケーキ,D_DUCK,2025-12-31 09:14:29+00:00,1510,5,2,
169.76372389278893,VyfxgcFnhis,말차 요즘 유행이라며?,러블리 하은작가,2025-12-31 13:33:13+00:00,2221,6,0,
168.0539109653899,XQStrNHcNR4,요즘 핫한 그거 | #커맥라농,소소한 원이의 일상 [소원] [ SOWON ],2025-12-19 04:28:16+00:00,1339,9,0,
166.28943889489761,S3B-qPWSC7Y,요즘 유행하는 그릭요거트 케이크 만들깅! #그릭요거트 #요거트 #케이크,822월요일,2026-01-02 08:59:00+00:00,1782,5,0,
165.37004555226576,l9p_JRHKyts,곰표 신상 자판기 핫초코 파우더🍫,뚜벅뚜먹이,2025-12-26 09:01:27+00:00,1383,7,1,협찬     신상 먹거리 @ddu.muk2 뚜먹이   어린 시절 자판기에서 뽑아 마시던 핫초코 맛을 그대로 재현한 곰표 신상✨ 추운 겨울 ...
163.83909140273897,4YHk2hBWDLw,"요즘 핫한 빵, 이렇게 먹는다고?🔥",쩡스키친J's Kitchen,2025-12-20 13:14:52+00:00,1432,8,1,
163.36168236672134,xJDN19xXAxw,요즘 핫한 제품들 이마트24에 #이마트24김밥,즉시핫템노트,2025-12-14 02:44:12+00:00,4260,16,0,
162.2054761892851,7QQPLEa_NG0,전국 두쫀쿠 다 먹어보기 1 -성북구 카페잇트 두바이쫀득쿠키🧆,치빵이 chibbang,2025-12-26 03:18:30+00:00,1888,9,0,"요즘 유행하는 두바이 쫀득쿠키, 어디까지 먹어봤어? 방방곳곳 투어의 첫 번째 주인공은 성북동의 '카페 잇트'! 여기는 다른 곳이랑 ..."
160.50047634142865,xLqM1vnQ5c8,요즘 유행하는 마라당면국수,하예나,2025-12-21 12:18:08+00:00,3527,11,0,
159.57912096529265,FYsQIh9w4OQ,요즘 유행하는 차돌육회쌈! 광주에도 있다🫶🏻 &quot;쌍촌미나리곱창&quot; #광주맛집 #맛집 #맛집소개유투버 #광주소주언니 #한국의맛 #koreanfood #광주 #food #맛집추천,광주소주언니,2026-01-03 02:33:30+00:00,1670,4,0,
159.5080776013748,QFjIvWSRwhg,비요뜨 베리콩포트 🍓편의점 신상! #shorts #비요뜨 #베리콩포트 #신상 #편의점신상 #CU #GS25 #7eleven #emart24,인생100,2026-01-04 15:08:53+00:00,1980,0,0,비요뜨 신상 베리콩포트 괜츈 #인생100.
158.7861072625116,Fgqyn6Ll9s8,"방구석 리뷰(GS편의점-빅초코파이) 요즘 유행하는 생초코파이가 없어서 ,, 이거라도,,",짱9(짱구),2025-12-28 12:59:25+00:00,271,2,0,
157.5774310652448,tPqMrg_5jbw,#두쫀쿠 #두쫀쿠맛집 #두쫀쿠먹방 이마트24 신상 두쫀쿠 후기,1분 꿀템,2025-12-24 16:38:25+00:00,1452,7,1,여러분 이마트24에서도 드디어 두쫀쿠가 출시됐어요!!!(감격)   요즘 두쫀쿠 품절대란이라 사기 힘들기도 하고 너무 비싸서 주머니 ...
156.60363698144334,VQ8qrso7S38,편의점에서 여성분들이 제일 많이 찾는??? #편의점신상,Welcome to korea convenient store ,2025-12-22 12:35:19+00:00,1668,7,2,쿠숭이의 초코모찌 팬케이크 너쿠리의 말차모찌 팬케이크 쿠냥이의 딸기모찌.
155.04354950946882,mn4jsTSMZtc,"요즘 핫한 두바이 쫀득쿠키, 직접만들어 봤습니다 🍪",RMAD,2025-12-26 08:28:51+00:00,1010,5,1,"이 가격이면 사 먹는다 vs 직접 만든다, 뭐가 맞나요? 프로필링크 [제품번호 330 ~ 335번] 클릭! #두바이쫀득쿠키 #쫀득쿠키 #홈 ..."
154.4645659026762,hImwNx6WRPU,"대구맛집, 요즘 핫한 동대구역맛집 “영천생고기“ 솔직리뷰 #대구맛집 #맛집 #한국의맛 #kfood #생고기 #대구여행 #뭉티기",김대리뭐먹니,2025-12-27 07:30:42+00:00,278,2,0,
153.52279565189434,Wprg33hy7ak,요즘 유행하는 게임,Goodspoon,2025-12-19 04:22:14+00:00,1882,10,0,굿스푼 #리듬게임 #닭가슴살도시락.
152.8285227405543,MJ5zaCo23no,이마트24 초코 카다이프 모찌  #이마트24 #디저트파라다이스 #디저트밸런스게임,분이네식탁,2025-12-24 10:17:39+00:00,278,2,0,요즘 두바이스타일 디저트가 유행이죠? 이마트24 신상 구입한 초코 카다이프 모찌! 먹어 봤어요~ 투명 플라스틱안에 포장되있고 ...
152.6839618789818,nRhUxNCaQGE,성수동 팝업 필수코스 칭찬 받는 데이트 장소 #성수동핫플 #성수동맛집 #마야성수 #성수데이트 #성수파스타,제임스꿍이,2025-12-19 04:33:44+00:00,1910,9,1,
152.40247229793,6_kyIm6-6RA,요즘 유행 불닭미역탕면 만들기😽 #shorts #불닭볶음면 #불닭 #미역국 #라면 #초간단요리 #불닭미역탕면,햇사과,2025-12-24 07:31:23+00:00,2159,9,0,
152.23890164988188,nkB0IkXRoec,초코에 퐁당~ 요즘 핫한 #홈카페템 #퐁듀컵 #크리스마스선물 #디저트만들기 #멜팅컵 #주방용품추천,힐링존,2025-12-14 10:01:16+00:00,1721,9,1,"포크 세트가 포함된 퐁듀 머그는 세라믹 소재로 만들어져 오랫동안 튼튼합니다. 퐁듀 워머 머그는 초콜릿, 버터, 치즈, 타파스, 사탕, ..."
151.6707723503058,HwwmSGEkwLA,연세우유  고구마크림빵 ㄴㅑㅁㅣ#신상먹방 #연세우유고구마 #빵먹방 #크림빵먹방 #쇼츠 #먹방쇼츠,운동하는 빵친자,2025-12-13 14:05:29+00:00,731,2,3,
148.8613443461968,DLZfarBbIzY,요즘 핫한 두바이 쫀득쿠키 솔직 후기,하마루 HAMARU,2026-01-02 13:00:20+00:00,1541,4,0,
147.5562933437975,9nbAgEVSJsM,"요즘 핫한 두바이 쫀득쿠키, 집에서 대량 생산",지갑의눈물,2025-12-29 12:06:43+00:00,1936,5,1,"이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. 안녕하세요 :) 오늘은 요즘 유행하는 두바이 ..."
147.3329711197388,1wLci2rPUtQ,다이어트 중인데 유행 못 참고 사고 쳤습니다... (빠다코코낫 케이크) 😭 #Shorts#노오븐베이킹 #디저트,어바웃쿡,2025-12-31 05:05:21+00:00,303,1,1,요즘 인스타에서 난리 난 그 레시피.. 맛이 궁금해서 만들어봤는데 진짜 속세의 맛이네요. 하지만 당류가 너무 높아서 저는 딱 한 입만 ...
146.4663491774626,tVIl_W-Yyr0,07년생들 민짜 풀렸다 핫플레이스 가자 ㄱㄱ #부산#서면#핫플#우아시,부산맛도리 TV,2025-12-29 07:04:36+00:00,1954,6,0,"07년생들 민짜 풀린다 @@ 자 그럼 어딜가야하냐 ????????? 부산의 중심 서면 그 중에서도 가장 핫한 '우아시' 들어봤을기야,, ..."
146.18083951921517,Plm6znGO6jw,이마트24 초코카다이프모찌 초코카스테라카다이프모찌 #이마트24 #디저트파라다이스 #디저트밸런스게임,주여니의 늦은밤 읽어주는 책 이야기,2025-12-31 14:38:32+00:00,1196,5,0,"요즘 핫한 두바이쫀득 디저트, 이마트24 버전으로 출시됐다고 해서 초코카다이프모찌랑 초코카스테라카다이프모찌 먹어봤어요."
145.80825009473827,mNnDE2Xk650,요즘 용산에서 가장 핫한 주점,바로먹는맛집,2025-12-18 01:39:57+00:00,788,4,1,
145.45018404205055,1LEEp0jiHoM,먹을꺼면 제대로 하는 집에서~!! #두바이쫀득쿠키 #맛집 #고터 #신세계 ☆프랑스루브르바게트☆,소현이랑 놀자,2025-12-28 23:54:20+00:00,480,3,0,두바이쫀득쿠키 #맛집추천 #고터 #고속버스터미널 #신세계 #강남 #디저트 #두쫀쿠 #두바이초콜릿 #맛집 #먹방 #먹방브이로그 ...
142.57100634498138,gLId48-y6ZE,Cu 신상 찹쌀크루찌 #신상간식 #간식리뷰 #편의점신상 #간식추천,먹찌붕,2025-12-15 01:51:08+00:00,2010,10,0,
141.94687017043202,arF1M8v7SFc,(인기간식)두바이쫀득쿠키 #요즘유행간식,갓템링크,2025-12-27 07:24:10+00:00,486,2,1,"이 영상은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. 제품에 대하여 채널은 책임을 지지 않으며, ..."
